,Order,Wavelength Start A,Region Size A,Wavelength Start B,Region Size B,Both Fibers,Integrated Flux B
25,10,10471.430504324422,0.872730539764234,10471.430504324422,0.872730539764234,0,0.0
26,10,10511.554750426754,0.9646801581566251,10511.554750426754,0.9646801581566251,0,0.0
27,10,10527.167688167927,0.30490169018412416,10527.303243402988,0.10162088852666784,1,54.09506086457113
28,11,10575.013569714905,0.3372068046974164,10575.013569714905,0.3372068046974164,0,0.0
29,11,10588.144108128965,0.324387162214407,10588.144108128965,0.324387162214407,0,0.0
30,11,10588.972435931439,0.25166782830092416,10588.972435931439,0.25166782830092416,0,0.0
31,11,10623.35638495988,0.503397153916012,10623.35638495988,0.503397153916012,0,0.0
32,13,10723.15429188083,0.4275320190245111,10723.15429188083,0.4275320190245111,0,0.0
33,13,10731.388874757144,0.7225441517584841,10731.388874757144,0.7225441517584841,1,224.23961881611442
34,13,10745.93008726522,0.4011145139393193,10745.93008726522,0.4011145139393193,1,138.09549799571406
35,13,10753.642046580158,0.5687630853917653,10753.642046580158,0.5687630853917653,1,308.0409415571629
36,13,10774.889812642052,0.36071401246044843,10774.889812642052,0.36071401246044843,0,0.0
37,14,10774.799255174776,0.45768648516786925,10774.799255174776,0.45768648516786925,0,0.0
38,14,10831.918522315813,0.6847738408578152,10831.918522315813,0.6847738408578152,0,0.0
